	ace	asu	bma	bpa	bxy	cbg	cbn	cel	crem	csp1	dvi	gpa	hba	hco	loa	mha	nam	ovo	pmu	ppac	pred	psam_ds	psam_vv	rcul	sb347	ste	tmu	tox	tsp	wba
F54H12.2	0	0	0	0	2	0	13	4	52	1	0	17	0	0	0	27	0	0	0	9	7	3	1	13	2	3	0	0	0	0
K09F6.5	0	0	0	0	2	0	13	4	52	1	0	17	0	0	0	27	0	0	0	9	7	3	1	13	2	3	0	0	0	0
W04A8.2	0	0	0	0	2	0	13	4	52	1	0	17	0	0	0	27	0	0	0	9	7	3	1	13	2	3	0	0	0	0
C26B2.3a	12	6	5	4	4	4	6	6	10	5	6	5	3	12	2	2	4	2	3	4	0	0	0	0	0	0	0	0	0	0
C26B2.3c	12	6	5	4	4	4	6	6	10	5	6	5	3	12	2	2	4	2	3	4	0	0	0	0	0	0	0	0	0	0
K08A2.5a	12	6	5	4	4	4	6	6	10	5	6	5	3	12	2	2	4	2	3	4	0	0	0	0	0	0	0	0	0	0
K12H6.1	12	6	5	4	4	4	6	6	10	5	6	5	3	12	2	2	4	2	3	4	0	0	0	0	0	0	0	0	0	0
Y73F8A.21a	12	6	5	4	4	4	6	6	10	5	6	5	3	12	2	2	4	2	3	4	0	0	0	0	0	0	0	0	0	0
Y73F8A.21c	12	6	5	4	4	4	6	6	10	5	6	5	3	12	2	2	4	2	3	4	0	0	0	0	0	0	0	0	0	0
C09B8.7a	6	3	5	3	3	4	4	12	4	6	3	5	5	3	3	1	4	3	7	4	0	0	0	0	0	0	0	0	0	0
C09B8.7b	6	3	5	3	3	4	4	12	4	6	3	5	5	3	3	1	4	3	7	4	0	0	0	0	0	0	0	0	0	0
C09B8.7c	6	3	5	3	3	4	4	12	4	6	3	5	5	3	3	1	4	3	7	4	0	0	0	0	0	0	0	0	0	0
C09B8.7e	6	3	5	3	3	4	4	12	4	6	3	5	5	3	3	1	4	3	7	4	0	0	0	0	0	0	0	0	0	0
C45B11.1a	6	3	5	3	3	4	4	12	4	6	3	5	5	3	3	1	4	3	7	4	0	0	0	0	0	0	0	0	0	0
C45B11.1b	6	3	5	3	3	4	4	12	4	6	3	5	5	3	3	1	4	3	7	4	0	0	0	0	0	0	0	0	0	0
Y38F1A.10a	6	3	5	3	3	4	4	12	4	6	3	5	5	3	3	1	4	3	7	4	0	0	0	0	0	0	0	0	0	0
Y38F1A.10b	6	3	5	3	3	4	4	12	4	6	3	5	5	3	3	1	4	3	7	4	0	0	0	0	0	0	0	0	0	0
Y38F1A.10c	6	3	5	3	3	4	4	12	4	6	3	5	5	3	3	1	4	3	7	4	0	0	0	0	0	0	0	0	0	0
Y38F1A.10d	6	3	5	3	3	4	4	12	4	6	3	5	5	3	3	1	4	3	7	4	0	0	0	0	0	0	0	0	0	0
Y38F1A.10e	6	3	5	3	3	4	4	12	4	6	3	5	5	3	3	1	4	3	7	4	0	0	0	0	0	0	0	0	0	0
Y38F1A.10f	6	3	5	3	3	4	4	12	4	6	3	5	5	3	3	1	4	3	7	4	0	0	0	0	0	0	0	0	0	0
B0414.3	6	3	2	2	2	7	4	8	9	2	5	5	3	12	2	2	6	3	2	7	0	0	0	0	0	0	0	0	0	0
C18G1.5	6	3	2	2	2	7	4	8	9	2	5	5	3	12	2	2	6	3	2	7	0	0	0	0	0	0	0	0	0	0
C30G7.1	6	3	2	2	2	7	4	8	9	2	5	5	3	12	2	2	6	3	2	7	0	0	0	0	0	0	0	0	0	0
F22F1.1	6	3	2	2	2	7	4	8	9	2	5	5	3	12	2	2	6	3	2	7	0	0	0	0	0	0	0	0	0	0
F59A7.4	6	3	2	2	2	7	4	8	9	2	5	5	3	12	2	2	6	3	2	7	0	0	0	0	0	0	0	0	0	0
M163.3	6	3	2	2	2	7	4	8	9	2	5	5	3	12	2	2	6	3	2	7	0	0	0	0	0	0	0	0	0	0
Y73B6BL.9a	6	3	2	2	2	7	4	8	9	2	5	5	3	12	2	2	6	3	2	7	0	0	0	0	0	0	0	0	0	0
Y73B6BL.9b	6	3	2	2	2	7	4	8	9	2	5	5	3	12	2	2	6	3	2	7	0	0	0	0	0	0	0	0	0	0
C48D5.2a	8	2	4	3	2	1	2	4	1	4	5	1	3	6	3	1	5	3	6	3	0	0	0	0	0	0	0	0	0	0
C48D5.2b	8	2	4	3	2	1	2	4	1	4	5	1	3	6	3	1	5	3	6	3	0	0	0	0	0	0	0	0	0	0
C48D5.2c	8	2	4	3	2	1	2	4	1	4	5	1	3	6	3	1	5	3	6	3	0	0	0	0	0	0	0	0	0	0
ZK270.2b	8	2	4	3	2	1	2	4	1	4	5	1	3	6	3	1	5	3	6	3	0	0	0	0	0	0	0	0	0	0
F21F3.5	8	4	4	4	4	3	6	3	3	6	3	3	2	3	4	1	6	7	4	3	0	0	0	0	0	0	0	0	0	0
Y110A7A.3	8	4	4	4	4	3	6	3	3	6	3	3	2	3	4	1	6	7	4	3	0	0	0	0	0	0	0	0	0	0
ZK973.5	8	4	4	4	4	3	6	3	3	6	3	3	2	3	4	1	6	7	4	3	0	0	0	0	0	0	0	0	0	0
F56C9.3	12	3	2	2	2	6	8	8	9	5	4	2	3	12	2	2	5	2	4	5	0	0	0	0	0	0	0	0	0	0
K07G5.5	12	3	2	2	2	6	8	8	9	5	4	2	3	12	2	2	5	2	4	5	0	0	0	0	0	0	0	0	0	0
PDB1.1a	12	3	2	2	2	6	8	8	9	5	4	2	3	12	2	2	5	2	4	5	0	0	0	0	0	0	0	0	0	0
PDB1.1b	12	3	2	2	2	6	8	8	9	5	4	2	3	12	2	2	5	2	4	5	0	0	0	0	0	0	0	0	0	0
PDB1.1c	12	3	2	2	2	6	8	8	9	5	4	2	3	12	2	2	5	2	4	5	0	0	0	0	0	0	0	0	0	0
R02F11.3a	12	3	2	2	2	6	8	8	9	5	4	2	3	12	2	2	5	2	4	5	0	0	0	0	0	0	0	0	0	0
R02F11.3b	12	3	2	2	2	6	8	8	9	5	4	2	3	12	2	2	5	2	4	5	0	0	0	0	0	0	0	0	0	0
ZK185.5	12	3	2	2	2	6	8	8	9	5	4	2	3	12	2	2	5	2	4	5	0	0	0	0	0	0	0	0	0	0
K08B4.6	24	2	5	5	8	4	5	4	3	1	2	1	1	4	5	1	10	3	5	5	0	0	0	0	0	0	0	0	0	0
K08B4.7	24	2	5	5	8	4	5	4	3	1	2	1	1	4	5	1	10	3	5	5	0	0	0	0	0	0	0	0	0	0
R01B10.1a	24	2	5	5	8	4	5	4	3	1	2	1	1	4	5	1	10	3	5	5	0	0	0	0	0	0	0	0	0	0
R01B10.1b	24	2	5	5	8	4	5	4	3	1	2	1	1	4	5	1	10	3	5	5	0	0	0	0	0	0	0	0	0	0
B0554.5	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
B0554.7a	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
B0554.7b	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
B0554.7c	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
Y11D7A.3a	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
Y11D7A.3b	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
Y11D7A.3c	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
Y37A1A.2	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
Y39B6A.27	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
Y39B6A.29a	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
Y39B6A.29b	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
Y39D8A.1a	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
Y39D8A.1d	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
ZK6.6	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
ZK6.8	21	2	0	0	0	10	12	15	17	4	2	0	6	13	0	0	7	0	0	31	0	0	0	0	2	0	0	1	0	0
C03G6.17	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
F21D9.4a	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
F21D9.4b	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
F21D9.4c	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
F31F7.1a	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
F31F7.1b	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
F31F7.1c	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
F44A2.7	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
T24A6.20	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
ZK228.3	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
ZK228.4a	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
ZK228.4b	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
ZK228.4c	6	5	1	0	4	6	10	13	7	5	1	3	1	1	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0
C05D2.1a	4	4	8	3	3	3	5	8	3	3	2	3	5	7	3	2	3	3	3	5	0	0	0	0	0	0	0	0	0	0
C05D2.1b	4	4	8	3	3	3	5	8	3	3	2	3	5	7	3	2	3	3	3	5	0	0	0	0	0	0	0	0	0	0
C05D2.1c	4	4	8	3	3	3	5	8	3	3	2	3	5	7	3	2	3	3	3	5	0	0	0	0	0	0	0	0	0	0
C05D2.1d	4	4	8	3	3	3	5	8	3	3	2	3	5	7	3	2	3	3	3	5	0	0	0	0	0	0	0	0	0	0
C05D2.1e	4	4	8	3	3	3	5	8	3	3	2	3	5	7	3	2	3	3	3	5	0	0	0	0	0	0	0	0	0	0
C32D5.2	4	4	8	3	3	3	5	8	3	3	2	3	5	7	3	2	3	3	3	5	0	0	0	0	0	0	0	0	0	0
F29C4.1a	4	4	8	3	3	3	5	8	3	3	2	3	5	7	3	2	3	3	3	5	0	0	0	0	0	0	0	0	0	0
F29C4.1b	4	4	8	3	3	3	5	8	3	3	2	3	5	7	3	2	3	3	3	5	0	0	0	0	0	0	0	0	0	0
K11C4.5a	7	1	6	1	5	1	4	4	1	6	3	2	7	6	2	5	1	1	7	2	0	0	0	0	0	0	0	0	0	0
K11C4.5b	7	1	6	1	5	1	4	4	1	6	3	2	7	6	2	5	1	1	7	2	0	0	0	0	0	0	0	0	0	0
K11C4.5c	7	1	6	1	5	1	4	4	1	6	3	2	7	6	2	5	1	1	7	2	0	0	0	0	0	0	0	0	0	0
K11C4.5d	7	1	6	1	5	1	4	4	1	6	3	2	7	6	2	5	1	1	7	2	0	0	0	0	0	0	0	0	0	0
C30D11.1a	7	2	3	2	2	2	2	12	2	5	3	3	3	9	5	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0
C30D11.1b	7	2	3	2	2	2	2	12	2	5	3	3	3	9	5	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0
C30D11.1c	7	2	3	2	2	2	2	12	2	5	3	3	3	9	5	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0
C30D11.1d	7	2	3	2	2	2	2	12	2	5	3	3	3	9	5	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0
C30D11.1e	7	2	3	2	2	2	2	12	2	5	3	3	3	9	5	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0
C30D11.1f	7	2	3	2	2	2	2	12	2	5	3	3	3	9	5	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0
C30D11.1g	7	2	3	2	2	2	2	12	2	5	3	3	3	9	5	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0
C30D11.1h	7	2	3	2	2	2	2	12	2	5	3	3	3	9	5	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0
C30D11.1i	7	2	3	2	2	2	2	12	2	5	3	3	3	9	5	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0
C30D11.1j	7	2	3	2	2	2	2	12	2	5	3	3	3	9	5	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0
F16B3.1a	7	2	3	2	2	2	2	12	2	5	3	3	3	9	5	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0
F16B3.1b	7	2	3	2	2	2	2	12	2	5	3	3	3	9	5	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0
C47A4.2a	16	2	2	2	1	8	9	11	8	9	2	0	4	15	3	1	7	2	2	4	0	0	0	0	0	0	0	0	0	0
C47A4.2b	16	2	2	2	1	8	9	11	8	9	2	0	4	15	3	1	7	2	2	4	0	0	0	0	0	0	0	0	0	0
C47A4.2c	16	2	2	2	1	8	9	11	8	9	2	0	4	15	3	1	7	2	2	4	0	0	0	0	0	0	0	0	0	0
F16H11.3	16	2	2	2	1	8	9	11	8	9	2	0	4	15	3	1	7	2	2	4	0	0	0	0	0	0	0	0	0	0
F44D12.9a	16	2	2	2	1	8	9	11	8	9	2	0	4	15	3	1	7	2	2	4	0	0	0	0	0	0	0	0	0	0
F44D12.9b	16	2	2	2	1	8	9	11	8	9	2	0	4	15	3	1	7	2	2	4	0	0	0	0	0	0	0	0	0	0
F44D12.9c	16	2	2	2	1	8	9	11	8	9	2	0	4	15	3	1	7	2	2	4	0	0	0	0	0	0	0	0	0	0
K02E11.1	16	2	2	2	1	8	9	11	8	9	2	0	4	15	3	1	7	2	2	4	0	0	0	0	0	0	0	0	0	0
K09A9.3	16	2	2	2	1	8	9	11	8	9	2	0	4	15	3	1	7	2	2	4	0	0	0	0	0	0	0	0	0	0
ZK809.4a	16	2	2	2	1	8	9	11	8	9	2	0	4	15	3	1	7	2	2	4	0	0	0	0	0	0	0	0	0	0
ZK809.4c	16	2	2	2	1	8	9	11	8	9	2	0	4	15	3	1	7	2	2	4	0	0	0	0	0	0	0	0	0	0
C26E6.4	7	4	4	5	4	3	4	3	3	3	3	5	4	5	3	3	3	3	4	4	0	0	0	0	0	0	0	0	0	0
F09F7.3	7	4	4	5	4	3	4	3	3	3	3	5	4	5	3	3	3	3	4	4	0	0	0	0	0	0	0	0	0	0
F14B4.3	7	4	4	5	4	3	4	3	3	3	3	5	4	5	3	3	3	3	4	4	0	0	0	0	0	0	0	0	0	0
Y46G5A.4	7	4	2	5	2	3	5	4	2	5	3	5	5	4	2	2	3	2	4	3	0	0	0	0	0	0	0	0	0	0
Y54E2A.4a	7	4	2	5	2	3	5	4	2	5	3	5	5	4	2	2	3	2	4	3	0	0	0	0	0	0	0	0	0	0
Y54E2A.4b	7	4	2	5	2	3	5	4	2	5	3	5	5	4	2	2	3	2	4	3	0	0	0	0	0	0	0	0	0	0
Y54E2A.4c	7	4	2	5	2	3	5	4	2	5	3	5	5	4	2	2	3	2	4	3	0	0	0	0	0	0	0	0	0	0
ZC8.4a	4	26	2	3	2	1	0	4	4	2	2	1	2	1	7	3	1	4	3	1	0	0	0	0	0	0	0	0	0	0
ZC8.4b	4	26	2	3	2	1	0	4	4	2	2	1	2	1	7	3	1	4	3	1	0	0	0	0	0	0	0	0	0	0
ZC8.4d	4	26	2	3	2	1	0	4	4	2	2	1	2	1	7	3	1	4	3	1	0	0	0	0	0	0	0	0	0	0
ZC8.4e	4	26	2	3	2	1	0	4	4	2	2	1	2	1	7	3	1	4	3	1	0	0	0	0	0	0	0	0	0	0
T22B11.5a	8	4	1	2	3	2	3	4	2	2	6	3	2	8	1	3	2	1	4	5	0	0	0	0	0	0	0	0	0	0
T22B11.5b	8	4	1	2	3	2	3	4	2	2	6	3	2	8	1	3	2	1	4	5	0	0	0	0	0	0	0	0	0	0
ZK836.2a	8	4	1	2	3	2	3	4	2	2	6	3	2	8	1	3	2	1	4	5	0	0	0	0	0	0	0	0	0	0
ZK836.2b	8	4	1	2	3	2	3	4	2	2	6	3	2	8	1	3	2	1	4	5	0	0	0	0	0	0	0	0	0	0
F17A9.3	7	4	5	4	3	3	4	4	4	4	4	1	4	10	6	3	3	4	3	4	3	2	4	4	4	6	4	4	4	4
F23F12.9a	7	4	5	4	3	3	4	4	4	4	4	1	4	10	6	3	3	4	3	4	3	2	4	4	4	6	4	4	4	4
F23F12.9b	7	4	5	4	3	3	4	4	4	4	4	1	4	10	6	3	3	4	3	4	3	2	4	4	4	6	4	4	4	4
ZK909.4	7	4	5	4	3	3	4	4	4	4	4	1	4	10	6	3	3	4	3	4	3	2	4	4	4	6	4	4	4	4
C40H1.4	6	5	3	3	7	3	4	3	4	3	3	5	4	4	3	2	4	4	5	16	0	0	0	0	0	0	0	0	0	0
D2024.3	6	5	3	3	7	3	4	3	4	3	3	5	4	4	3	2	4	4	5	16	0	0	0	0	0	0	0	0	0	0
Y53F4B.2	6	5	3	3	7	3	4	3	4	3	3	5	4	4	3	2	4	4	5	16	0	0	0	0	0	0	0	0	0	0
C52B9.6	3	5	6	2	5	3	3	5	3	6	4	5	3	7	4	5	4	4	6	3	0	0	0	0	0	0	0	0	0	0
F22B7.7	3	5	6	2	5	3	3	5	3	6	4	5	3	7	4	5	4	4	6	3	0	0	0	0	0	0	0	0	0	0
T28A8.1a	3	5	6	2	5	3	3	5	3	6	4	5	3	7	4	5	4	4	6	3	0	0	0	0	0	0	0	0	0	0
T28A8.1b	3	5	6	2	5	3	3	5	3	6	4	5	3	7	4	5	4	4	6	3	0	0	0	0	0	0	0	0	0	0
T28A8.1c	3	5	6	2	5	3	3	5	3	6	4	5	3	7	4	5	4	4	6	3	0	0	0	0	0	0	0	0	0	0
C17H11.4	8	3	2	2	2	8	14	10	14	3	1	2	3	5	2	3	2	2	2	5	0	0	0	0	0	0	0	0	0	0
C27A12.6	8	3	2	2	2	8	14	10	14	3	1	2	3	5	2	3	2	2	2	5	0	0	0	0	0	0	0	0	0	0
C27A12.7a	8	3	2	2	2	8	14	10	14	3	1	2	3	5	2	3	2	2	2	5	0	0	0	0	0	0	0	0	0	0
C27A12.7b	8	3	2	2	2	8	14	10	14	3	1	2	3	5	2	3	2	2	2	5	0	0	0	0	0	0	0	0	0	0
C27A12.8	8	3	2	2	2	8	14	10	14	3	1	2	3	5	2	3	2	2	2	5	0	0	0	0	0	0	0	0	0	0
T12E12.1	8	3	2	2	2	8	14	10	14	3	1	2	3	5	2	3	2	2	2	5	0	0	0	0	0	0	0	0	0	0
Y73F8A.34a	8	3	2	2	2	8	14	10	14	3	1	2	3	5	2	3	2	2	2	5	0	0	0	0	0	0	0	0	0	0
Y73F8A.34b	8	3	2	2	2	8	14	10	14	3	1	2	3	5	2	3	2	2	2	5	0	0	0	0	0	0	0	0	0	0
Y73F8A.34c	8	3	2	2	2	8	14	10	14	3	1	2	3	5	2	3	2	2	2	5	0	0	0	0	0	0	0	0	0	0
Y73F8A.34d	8	3	2	2	2	8	14	10	14	3	1	2	3	5	2	3	2	2	2	5	0	0	0	0	0	0	0	0	0	0
C17C3.1a	14	4	1	1	8	6	9	9	7	5	2	1	3	4	1	0	2	1	4	7	3	2	13	1	4	7	4	7	3	0
C17C3.1b	14	4	1	1	8	6	9	9	7	5	2	1	3	4	1	0	2	1	4	7	3	2	13	1	4	7	4	7	3	0
C17C3.1e	14	4	1	1	8	6	9	9	7	5	2	1	3	4	1	0	2	1	4	7	3	2	13	1	4	7	4	7	3	0
C17C3.3	14	4	1	1	8	6	9	9	7	5	2	1	3	4	1	0	2	1	4	7	3	2	13	1	4	7	4	7	3	0
C37H5.13a	14	4	1	1	8	6	9	9	7	5	2	1	3	4	1	0	2	1	4	7	3	2	13	1	4	7	4	7	3	0
C37H5.13b	14	4	1	1	8	6	9	9	7	5	2	1	3	4	1	0	2	1	4	7	3	2	13	1	4	7	4	7	3	0
C37H5.13c	14	4	1	1	8	6	9	9	7	5	2	1	3	4	1	0	2	1	4	7	3	2	13	1	4	7	4	7	3	0
F25E2.3	14	4	1	1	8	6	9	9	7	5	2	1	3	4	1	0	2	1	4	7	3	2	13	1	4	7	4	7	3	0
Y87G2A.2	14	4	1	1	8	6	9	9	7	5	2	1	3	4	1	0	2	1	4	7	3	2	13	1	4	7	4	7	3	0
C24G7.1	20	2	3	2	1	7	9	7	5	8	2	0	2	3	2	1	5	1	13	6	0	0	0	0	0	0	0	0	0	0
C24G7.2	20	2	3	2	1	7	9	7	5	8	2	0	2	3	2	1	5	1	13	6	0	0	0	0	0	0	0	0	0	0
C24G7.4	20	2	3	2	1	7	9	7	5	8	2	0	2	3	2	1	5	1	13	6	0	0	0	0	0	0	0	0	0	0
F02D10.5	20	2	3	2	1	7	9	7	5	8	2	0	2	3	2	1	5	1	13	6	0	0	0	0	0	0	0	0	0	0
F23B2.3	20	2	3	2	1	7	9	7	5	8	2	0	2	3	2	1	5	1	13	6	0	0	0	0	0	0	0	0	0	0
F28A12.1	20	2	3	2	1	7	9	7	5	8	2	0	2	3	2	1	5	1	13	6	0	0	0	0	0	0	0	0	0	0
T28F2.7	20	2	3	2	1	7	9	7	5	8	2	0	2	3	2	1	5	1	13	6	0	0	0	0	0	0	0	0	0	0
C09G5.1	14	1	1	1	5	4	4	5	4	8	5	7	6	6	2	2	4	1	5	6	0	0	0	0	0	0	0	0	0	0
C45B2.4a	14	1	1	1	5	4	4	5	4	8	5	7	6	6	2	2	4	1	5	6	0	0	0	0	0	0	0	0	0	0
C45B2.4b	14	1	1	1	5	4	4	5	4	8	5	7	6	6	2	2	4	1	5	6	0	0	0	0	0	0	0	0	0	0
F09G2.5	14	1	1	1	5	4	4	5	4	8	5	7	6	6	2	2	4	1	5	6	0	0	0	0	0	0	0	0	0	0
T24D8.1	14	1	1	1	5	4	4	5	4	8	5	7	6	6	2	2	4	1	5	6	0	0	0	0	0	0	0	0	0	0
Y42H9B.2	4	1	0	0	1	1	2	1	3	2	2	6	4	8	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0
F25H5.4a	4	2	2	2	2	3	3	3	12	3	2	3	3	3	2	2	2	2	3	7	0	0	0	0	0	0	0	0	0	0
F25H5.4b	4	2	2	2	2	3	3	3	12	3	2	3	3	3	2	2	2	2	3	7	0	0	0	0	0	0	0	0	0	0
ZK328.2	4	2	2	2	2	3	3	3	12	3	2	3	3	3	2	2	2	2	3	7	0	0	0	0	0	0	0	0	0	0
F29D11.1	4	3	1	1	5	3	4	2	3	2	1	4	6	3	1	6	3	1	6	4	0	0	0	0	0	0	0	0	0	0
T21E3.3	4	3	1	1	5	3	4	2	3	2	1	4	6	3	1	6	3	1	6	4	0	0	0	0	0	0	0	0	0	0
F09E8.7a	22	4	1	1	4	4	6	5	5	5	6	4	3	5	1	3	7	1	1	5	0	0	0	0	0	0	0	0	0	0
F09E8.7b	22	4	1	1	4	4	6	5	5	5	6	4	3	5	1	3	7	1	1	5	0	0	0	0	0	0	0	0	0	0
K11G12.2	22	4	1	1	4	4	6	5	5	5	6	4	3	5	1	3	7	1	1	5	0	0	0	0	0	0	0	0	0	0
K11G12.7	22	4	1	1	4	4	6	5	5	5	6	4	3	5	1	3	7	1	1	5	0	0	0	0	0	0	0	0	0	0
T08G11.5	22	4	1	1	4	4	6	5	5	5	6	4	3	5	1	3	7	1	1	5	0	0	0	0	0	0	0	0	0	0
B0222.9	12	6	0	0	1	3	5	3	9	2	2	2	3	5	0	0	5	0	5	5	0	0	0	0	0	0	0	0	0	0
F15E6.6	12	6	0	0	1	3	5	3	9	2	2	2	3	5	0	0	5	0	5	5	0	0	0	0	0	0	0	0	0	0
F55B11.1	12	6	0	0	1	3	5	3	9	2	2	2	3	5	0	0	5	0	5	5	0	0	0	0	0	0	0	0	0	0
M01F1.5	5	9	3	3	3	3	3	3	3	3	3	3	2	4	5	1	3	3	6	3	0	0	0	0	0	0	0	0	0	0
Y51A2D.4	5	9	3	3	3	3	3	3	3	3	3	3	2	4	5	1	3	3	6	3	0	0	0	0	0	0	0	0	0	0
Y51A2D.5	5	9	3	3	3	3	3	3	3	3	3	3	2	4	5	1	3	3	6	3	0	0	0	0	0	0	0	0	0	0
F53H8.4	12	4	6	6	5	3	4	6	3	3	5	5	2	5	6	1	4	3	4	5	0	0	0	0	0	0	0	0	0	0
H21P03.3a	12	4	6	6	5	3	4	6	3	3	5	5	2	5	6	1	4	3	4	5	0	0	0	0	0	0	0	0	0	0
H21P03.3b	12	4	6	6	5	3	4	6	3	3	5	5	2	5	6	1	4	3	4	5	0	0	0	0	0	0	0	0	0	0
H21P03.3c	12	4	6	6	5	3	4	6	3	3	5	5	2	5	6	1	4	3	4	5	0	0	0	0	0	0	0	0	0	0
H21P03.3d	12	4	6	6	5	3	4	6	3	3	5	5	2	5	6	1	4	3	4	5	0	0	0	0	0	0	0	0	0	0
Y22D7AL.8	12	4	6	6	5	3	4	6	3	3	5	5	2	5	6	1	4	3	4	5	0	0	0	0	0	0	0	0	0	0
C34F6.1	13	7	3	5	3	2	3	9	3	3	5	5	4	2	4	2	2	3	6	2	0	0	0	0	0	0	0	0	0	0
Y43F8B.3a	13	7	3	5	3	2	3	9	3	3	5	5	4	2	4	2	2	3	6	2	0	0	0	0	0	0	0	0	0	0
Y43F8B.3b	13	7	3	5	3	2	3	9	3	3	5	5	4	2	4	2	2	3	6	2	0	0	0	0	0	0	0	0	0	0
Y43F8B.3c	13	7	3	5	3	2	3	9	3	3	5	5	4	2	4	2	2	3	6	2	0	0	0	0	0	0	0	0	0	0
Y43F8B.3d	13	7	3	5	3	2	3	9	3	3	5	5	4	2	4	2	2	3	6	2	0	0	0	0	0	0	0	0	0	0
Y43F8B.3e	13	7	3	5	3	2	3	9	3	3	5	5	4	2	4	2	2	3	6	2	0	0	0	0	0	0	0	0	0	0
Y43F8B.3f	13	7	3	5	3	2	3	9	3	3	5	5	4	2	4	2	2	3	6	2	0	0	0	0	0	0	0	0	0	0
Y43F8B.3g	13	7	3	5	3	2	3	9	3	3	5	5	4	2	4	2	2	3	6	2	0	0	0	0	0	0	0	0	0	0
Y43F8B.3h	13	7	3	5	3	2	3	9	3	3	5	5	4	2	4	2	2	3	6	2	0	0	0	0	0	0	0	0	0	0
K07E12.1a	6	3	2	2	2	2	2	2	1	2	3	5	7	5	4	5	2	1	5	8	0	0	0	0	0	0	0	0	0	0
K07E12.1b	6	3	2	2	2	2	2	2	1	2	3	5	7	5	4	5	2	1	5	8	0	0	0	0	0	0	0	0	0	0
C31B8.8	4	4	4	4	2	3	3	3	4	3	1	3	3	3	4	2	3	3	4	9	0	0	0	0	0	0	0	0	0	0
